Neighbourhood ID,Neighbourhood,n_properties,avall_public,median_assessvalue,sd_assessedvalue,median_yearbuilt,pct_with_unit,avg_assessvalue_without_unit,avg_lotsize,suppressed,yoy_pct_change
2030,BANNERMAN,1151,257951.34665508298,233000,119370.44560094252,1978,51.52041702867072,367206.98924731184,562.1281738351254,FALSE,10.155280044326439
2040,BEACON HEIGHTS,1131,301284.2617152961,305000,89973.83031452942,1959,7.427055702917771,315355.300859599,563.9176313276026,FALSE,10.718367021934132
2050,BELLE RIVE,1268,483452.6813880122,500750,133056.72058399644,1999,14.74763406940063,511315.44865864917,534.3000120259019,FALSE,4.5450763652918615
2060,BELLEVUE,470,383619.1489361701,341000,140882.11911930863,1948,0,383619.1489361701,476.98466808510636,FALSE,1.3284328198734248
2070,BELMONT,1653,309104.3557168785,316000,106058.88950941472,1976,37.99153055051422,374003.4146341463,517.4328897560976,FALSE,5.0294459611649796
2080,BELVEDERE,1757,231436.53955606063,266500,129561.08811970169,1970,48.94706886738759,331739.1304347826,554.8092552954292,FALSE,11.310356993442456
2090,BERGMAN,636,354652.5157232705,362750,118119.34246569147,1985,7.3899371069182385,365890.49235993205,584.1809303904923,FALSE,6.771378438384698
2100,BEVERLY HEIGHTS,1219,352334.2904019688,336000,102168.54786555718,1959,0.4922067268252666,352897.77411376743,563.6096784830997,FALSE,9.026341237600711
2110,BRINTNELL,1757,470994.3084803645,474500,81359.0321280817,2006,7.285145133750712,484543.8919582569,420.82065500306936,FALSE,4.306370443244897
2120,CANON RIDGE,938,231432.30277185488,220000,92495.84173194594,2004,81.87633262260128,382358.82352941175,553.3709823529412,FALSE,10.536051565782635
2130,CASSELMAN,1196,283175.1672240807,204250,260872.8181328169,1977,71.48829431438128,490941.34897360706,720.713348973607,FALSE,13.475613252041843
2145,CLAREVIEW TOWN CENTRE,1645,223184.4984802433,171500,106170.57717012281,2006,89.54407294832826,426558.1395348837,412.16501744186047,FALSE,6.6489741268833
2160,CLOVER BAR AREA,31,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
2230,DELWOOD,1359,356026.49006622547,367000,85131.88480397966,1966,3.237674760853569,361534.22053231933,574.3800281368822,FALSE,11.066556788751939
2241,EAUX CLAIRES,1422,354172.99578059226,344750,181679.98937246797,2003,45.639943741209564,487637.7749029756,585.5742742561451,FALSE,9.98163288639288
2251,EBBERS,517,409882.97872340464,430000,164063.4813456823,2017,29.013539651837522,496903.26975476847,354.75175204359675,FALSE,5.007005264480643
2260,EVANSDALE,1587,314079.3950850658,368500,128059.12439915581,1972,27.977315689981097,383296.5879265093,601.5049772528434,FALSE,5.4368789426964135
2280,FRASER,1628,419209.15233415115,380500,245857.40808401757,1984,21.62162162162162,492983.54231974896,520.8603879310346,FALSE,11.696208494941086
2290,GLENGARRY,1159,312589.3011216567,355000,106086.8538463191,1962,14.49525452976704,341304.2381432897,495.18837840565084,FALSE,15.262602111403488
2311,GORMAN,145,494089.6551724141,545500,377958.7475145892,2024,0,494089.6551724141,4924.770068965518,FALSE,60.94231644954807
2320,HAIRSINE,825,244508.48484848518,202500,92904.44864701261,1979,64.72727272727272,358393.470790378,633.4478969072164,FALSE,11.224285528076807
2330,HIGHLANDS,1142,496310.8581436074,435500,242257.53556223234,1950,2.276707530647986,505153.225806451,559.5259130824372,FALSE,2.5582790541155442
2340,HOLLICK-KENYON,1854,435382.1467098156,449750,126808.02509639686,2004,12.998921251348436,467867.3279603224,458.08863918164906,FALSE,5.073758445382759
2350,HOMESTEADER,1016,309170.76771653583,326750,432575.7675844568,1975,36.51574803149607,377122.480620155,1113.5060697674421,FALSE,6.1533604058187095
2360,INDUSTRIAL HEIGHTS,3,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
2380,KENNEDALE INDUSTRIAL,4,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
2390,KERNOHAN,1138,336151.58172231977,340500,98863.24475174471,1978,34.00702987697715,381401.4647137151,559.0555392809587,FALSE,5.897400245955125
2400,KILDARE,957,290500.5224660391,354500,116059.4109588347,1968,31.347962382445143,358237.44292237447,545.549700152207,FALSE,8.996483017985287
2410,KILKENNY,1599,343821.45090681664,376000,110906.80748416261,1969,17.636022514071296,385763.85725132865,564.8975170842824,FALSE,5.672856681978984
2420,KILLARNEY,860,354524.4186046512,352500,90310.903862556,1960,1.5116279069767442,355817.59149940975,612.1550826446281,FALSE,9.516834589159862
2430,KIRKNESS,1291,334874.51587916387,341000,182952.96589533935,1987,30.983733539891556,391635.8024691357,480.77988103254773,FALSE,5.577934104768962
2440,KLARVATTEN,2272,464453.5651408454,456500,127057.71900637439,2005,13.204225352112676,489777.3833671401,426.15132657200814,FALSE,6.563441165820831
2450,LAGO LINDO,1374,389447.23435225605,391250,90828.60019626483,1983,8.078602620087336,405151.6231195566,543.2054916864608,FALSE,4.910970403474885
2462,CRYSTALLINA NERA EAST,758,455186.01583113405,498250,554977.221463327,2024,0,455186.01583113405,736.2165620052765,FALSE,9.857637759094601
2463,CRYSTALLINA NERA WEST,1403,474454.7398431937,478000,175763.5479971621,2017,31.361368496079827,561537.9023883697,467.5802357217031,FALSE,4.821501579144305
2500,MATT BERRY,1313,469004.18888042716,493500,187247.92654702318,1997,13.861386138613863,505358.09018567635,593.2525349248452,FALSE,4.348511193973889
2511,MAYLIEWAN,1256,517892.11783439445,509500,97040.07112506367,1999,2.7070063694267517,520836.33387888724,554.8289214402619,FALSE,6.801199843135948
2522,MCCONACHIE,3703,482801.78233864455,490000,159004.43236148727,2015,15.473940048609236,527949.840255591,391.4332153354633,FALSE,5.423644032474502
2530,MCLEOD,881,398975.5959137345,382000,69823.00859146503,1969,0,398975.5959137345,622.2698626560726,FALSE,10.47789512331768
2541,MILLER,1025,389689.75609756046,413000,111155.2038292375,2002,36.58536585365854,459150.7692307694,505.139983076923,FALSE,5.986824934258641
2550,MONTROSE,1155,283744.15584415593,275500,97627.55575669186,1953,9.61038961038961,295382.1839080459,460.2488505747126,FALSE,10.213925255426698
2560,NEWTON,1153,336117.5195143104,333000,100760.63290883543,1959,4.943625325238508,346633.66788321186,517.9921906934306,FALSE,10.769891658975734
2580,NORTHMOUNT,1087,346231.83072677,381500,104512.66843059406,1971,23.367065317387304,394650.6602641057,615.3041452581033,FALSE,7.481393759073733
2590,OVERLANDERS,453,360391.8322295805,369000,288290.188426305,1978,31.346578366445915,421810.2893890676,623.9165594855306,FALSE,5.572472183810012
2600,OZERNA,1431,456167.01607267704,462000,148475.5473808431,1997,14.046121593291405,497947.1544715441,545.2424349593496,FALSE,4.086708933210458
2611,CY BECKER,1543,496820.15554115415,511000,154139.88446827367,2019,13.415424497731692,535606.28742515,375.28264446107784,FALSE,4.964523048916529
2630,RIVER VALLEY HERMITAGE,63,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
2640,RIVER VALLEY HIGHLANDS,5,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
2660,RUNDLE HEIGHTS,980,256977.0408163262,313250,143484.9567818695,1971,41.734693877551024,355218.0385288965,567.4312451838879,FALSE,6.853692710426647
2670,RURAL NORTH EAST HORSE HILL,69,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
2671,MARQUIS,800,412228.75,329000,1270222.1569802396,2024,0,412228.75,4221.016102499999,FALSE,33.759646383349384
2681,EDMONTON ENERGY AND TECHNOLOGY PARK,99,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
2690,RURAL NORTH EAST SOUTH STURGEON,53,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
2692,QUARRY RIDGE,497,613410.462776659,680000,533285.6610688121,2007,0,613410.462776659,1848.542414486922,FALSE,6.363469625372707
2700,SCHONSEE,1844,480860.62906724674,502250,236246.43951896532,2014,31.127982646420826,571005.1181102359,490.4357322834646,FALSE,3.2220879011162995
2710,SIFTON PARK,405,316856.7901234568,354000,93564.43607264454,1976,29.629629629629626,368364.91228070174,627.9887824561404,FALSE,5.069876404899199
2720,YORK,1110,319748.64864864835,344000,98632.3970620255,1967,19.00900900900901,351784.2046718574,549.9381334816462,FALSE,8.489944378648627
3010,ATHLONE,1140,354014.0350877191,352000,98316.10463939747,1993,11.228070175438596,365945.158102767,522.1621581027669,FALSE,6.757342483272513
3020,BARANOW,663,225359.7285067873,202500,90933.4810061839,2009,100,NA,NA,FALSE,2.2472855852058577
3030,BATURYN,1632,371689.9509803924,390000,317866.4746673851,1978,23.651960784313726,418201.8459069021,591.0112728731942,FALSE,12.115409591596748
3040,BEAUMARIS,1516,392425.4617414246,424250,199606.7860265264,1983,41.49076517150396,501698.4216459979,644.7945546786922,FALSE,5.760913760592182
3060,CAERNARVON,1429,319593.0720783762,364500,108462.25937934993,1975,33.65990202939118,383579.641350211,558.641799578059,FALSE,6.225489374643295
3070,CALDER,1402,328163.6947218258,321500,113869.96284491429,1959,7.917261055634807,338515.1045701007,530.885599535244,FALSE,13.342057088118315
3080,CANOSSA,1041,458630.64361191157,466500,69917.93769834189,2003,8.549471661863594,474483.718487395,420.9285273109244,FALSE,4.493906826733442
3090,CARLISLE,1095,352923.7442922378,367000,315809.9036302375,1978,25.205479452054796,397920.63492063485,555.3949731379731,FALSE,7.347937077105342
3111,GRIESBACH,2403,517852.47607157746,484000,250344.10785298265,2015,35.33083645443196,616013.8352638356,402.6594897039897,FALSE,9.190688667261705
3120,CHAMBERY,785,634641.4012738864,571000,201842.2402005001,2005,0,634641.4012738864,526.4462904458599,FALSE,1.4998075577434984
3140,CRESTWOOD,926,1033786.7170626337,747750,1007606.5913041601,1964,6.263498920086392,1076487.327188941,764.7837926267281,FALSE,6.5049592509811625
3150,CUMBERLAND,1983,427813.41401916376,446500,112710.5596826192,2002,12.859304084720122,464759.2592592592,433.717,FALSE,4.582703338481998
3170,DOVERCOURT,763,387979.6854521626,382000,81722.35849580057,1954,0,387979.6854521626,643.3391349934469,FALSE,10.47789512331768
3180,DUNLUCE,1825,338780,378500,108409.68990928841,1979,28.27397260273973,397790.67990832706,584.1146447669977,FALSE,8.68912929306442
3190,ELSINORE,940,485414.89361702144,496000,112280.6852517669,1998,18.29787234042553,515240.8854166666,537.6814023437499,FALSE,6.131790643752892
3200,GLENORA,1565,833478.9137380213,707000,657894.0143229298,1969,23.19488817891374,1013286.1896838596,673.7927537437604,FALSE,3.0106754154152333
3210,GROVENOR,1037,520098.84281581506,451000,256161.58163548942,1964,12.439729990356799,542399.2290748897,549.1067169603524,FALSE,7.483352221649321
3220,HAGMANN ESTATE INDUSTRIAL,4,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
3240,INGLEWOOD,1514,380207.3976221932,396000,217823.65193537442,1969,30.449141347424042,476251.6619183292,526.5860294396961,FALSE,11.510016495538517
3250,KENSINGTON,1378,336621.1901306236,353000,90906.10509096264,1962,17.053701015965167,355824.5844269466,599.0075048118985,FALSE,9.191651138888847
3260,LAUDERDALE,812,336825.7389162561,335250,180481.98960617368,1960,3.0788177339901477,340512.70648030506,587.9501143583227,FALSE,10.51949390368668
3270,LAURIER HEIGHTS,1020,828163.725490195,730500,522149.2931672856,1961,0.19607843137254902,828351.1787819244,745.7720137524558,FALSE,4.261909397271684
3280,LORELEI,1295,336533.20463320386,377500,117390.17219830939,1976,32.89575289575289,401979.28653624863,586.6192658227848,FALSE,7.993233848850085
3300,MCQUEEN,469,422245.20255863544,429000,149321.71645023633,1955,7.036247334754798,447288.9908256881,597.3633899082569,FALSE,10.555467156562969
3310,NORTH GLENORA,735,494618.3673469388,453500,159231.29673870976,1953,0,494618.3673469388,616.3289238095239,FALSE,3.591856375752208
3320,OXFORD,1389,464733.6213102952,467000,131136.99729838155,2003,19.222462203023756,509094.0285204993,568.7019135472372,FALSE,4.265271995398715
3330,PARKVIEW,1427,856742.1163279602,633000,807211.7456487672,1959,0.8409250175192713,861508.8339222586,662.3460028268553,FALSE,3.1989932929108122
3340,PEMBINA,498,229269.07630522078,201000,77869.2662305864,2006,100,NA,NA,FALSE,5.103148001244582
3350,PRINCE CHARLES,591,389027.0727580371,349500,161360.67646701066,1960,16.920473773265652,399583.50305499,550.7578818737271,FALSE,12.659683495585464
3360,RAMPART INDUSTRIAL,7,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
3381,RIVER VALLEY GLENORA,2,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
3390,ROSSLYN,1013,346258.6377097732,357000,91643.49876844393,1961,0.6910167818361304,346544.2345924454,559.5381143141153,FALSE,12.834279587138578
3410,SHERBROOKE,928,314953.66379310435,363000,145480.41163658223,1954,23.70689655172414,386661.7231638418,644.1224025423729,FALSE,8.776297416894204
3430,WELLINGTON,999,351438.4384384385,366000,94877.50231142083,1959,2.902902902902903,359342.268041237,580.1439103092783,FALSE,14.373155952408556
3440,WESTMOUNT,2654,429168.99020346376,416750,306477.6788664756,1979,48.45516201959307,642150.2192982453,544.9929320175438,FALSE,7.088112198362391
3450,WOODCROFT,693,389996.3924963928,415000,120437.17176378083,1955,23.232323232323232,439896.61654135335,639.8800037593985,FALSE,10.13524942602875
3460,ALBANY,582,398334.1924398633,323500,213459.2281487891,2013,60.30927835051546,641777.0562770562,468.66822510822516,FALSE,9.222375760113536
3470,CARLTON,1795,466701.6713091926,478000,158862.9626796743,2010,24.233983286908078,528175,474.4093441176471,FALSE,4.602203245643272
3480,HUDSON,904,450334.0707964604,473000,216212.65861129525,2005,24.336283185840706,533621.3450292399,554.2299926900583,FALSE,4.707387884484223
3490,GOODRIDGE CORNERS,120,340370.83333333326,174750,1366846.3218773196,1968,0,340370.83333333326,13841.60653333333,FALSE,NA
4011,ANTHONY HENDAY,26,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
4012,ANTHONY HENDAY SOUTH WEST,20,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
4013,ANTHONY HENDAY TERWILLEGAR,9,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
4014,ANTHONY HENDAY SOUTH,16,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
4015,ANTHONY HENDAY MISTATIM,14,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
4016,ANTHONY HENDAY CASTLEDOWNS,9,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
4017,ANTHONY HENDAY LAKE DISTRICT,13,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
4018,ANTHONY HENDAY BIG LAKE,15,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
4019,ANTHONY HENDAY ENERGY PARK,12,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
4020,ALDERGROVE,1594,368047.36511919735,419500,220724.72321025113,1976,30.61480552070264,449014.4665461121,645.365040687161,FALSE,7.29167867835687
4021,ANTHONY HENDAY HORSE HILL,12,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
4022,ANTHONY HENDAY CLAREVIEW,3,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
4023,ANTHONY HENDAY RAMPART,13,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
4024,ANTHONY HENDAY SOUTH BLACKBURNE,14,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
4040,BELMEAD,1349,368704.59599703434,394000,257987.86722947817,1977,38.39881393624907,455194.3441636583,701.4256799037305,FALSE,3.7496312462249133
4060,BRITANNIA YOUNGSTOWN,1465,286364.163822526,324500,137711.91312593018,1970,38.36177474402731,363020.48726467334,582.428673311185,FALSE,4.410163477061121
4070,CALLINGWOOD NORTH,799,228632.04005006226,204500,380222.3896137988,1974,83.85481852315394,466182.1705426356,700.953527131783,FALSE,13.597937426316262
4080,CALLINGWOOD SOUTH,1286,184467.72939346815,171500,59357.01788822885,1988,100,NA,NA,FALSE,8.515780834030677
4090,CANORA,1086,283582.8729281771,302000,157305.03415628243,1973,41.988950276243095,370465.8730158729,491.0729238095238,FALSE,9.183938878190041
4110,DECHENE,598,523673.9130434782,524000,55604.74464052945,1987,11.20401337792642,531497.175141243,613.6743352165726,FALSE,6.5047556526521655
4120,DONSDALE,607,822473.6408566715,753500,663300.944419956,2005,32.45469522240527,1010240.2439024398,846.6552853658538,FALSE,4.062847199501151
4140,ELMWOOD,782,375928.3887468029,386500,85315.08213171863,1964,4.475703324808184,388914.9933065596,550.5997911646587,FALSE,7.102783657732092
4160,GARIEPY,746,496456.4343163547,529750,182710.18726117542,1979,20.10723860589812,548924.496644295,627.1063825503355,FALSE,4.192374956992659
4180,GLENWOOD,1694,308631.64108618733,332500,152908.0389195943,1971,43.09327036599764,408897.82157676335,630.8065446058091,FALSE,11.96645037560891
4200,HIGH PARK,635,402760.62992126,381000,115821.71532544096,1962,4.566929133858268,402600.6600660065,605.3891699669967,FALSE,12.402792037214994
4220,JAMIESON PLACE,1385,464132.12996389956,470000,87091.72013985898,1991,9.458483754512635,470437.0015948961,499.2945805422647,FALSE,4.68240132052535
4230,JASPER PARK,626,354234.02555910574,372250,141837.92139061028,1962,24.121405750798722,409975.78947368404,629.5885431578947,FALSE,5.309761463082159
4240,LA PERLE,1643,350003.6518563601,353000,446047.21821329155,1982,39.19659160073037,453917.91791791754,589.9449379379379,FALSE,4.6385126580935125
4270,LYMBURN,2072,350066.11969112017,381500,107908.98292382996,1982,26.3996138996139,404467.5409836068,486.8877259016393,FALSE,5.523289239163079
4280,LYNNWOOD,781,461411.01152368763,450500,77828.12725108712,1959,0,461411.01152368763,589.852614596671,FALSE,11.142151510170956
4290,MAYFIELD,876,325014.8401826483,337000,95059.61622403139,1958,10.844748858447488,349275.9282970551,562.5176402048655,FALSE,5.960511201961545
4310,MEADOWLARK PARK,1199,371458.298582152,400000,94661.8064926664,1961,24.27022518765638,416305.61674008815,574.5568370044053,FALSE,8.74660257812758
4320,MISTATIM INDUSTRIAL,1,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
4360,OLESKIW,1082,873317.0055452848,762250,485024.1759112705,1989,8.040665434380777,881268.3417085443,813.8827095477387,FALSE,6.1547481104885
4380,ORMSBY PLACE,1759,378715.74758385675,413500,161445.63407219716,1978,40.81864695849915,501104.2267050905,626.1091037463976,FALSE,5.594995447838028
4390,PATRICIA HEIGHTS,443,595395.0338600453,539500,537228.3526315499,1969,24.37923250564334,742934.3283582086,912.0806119402987,FALSE,5.427319449448489
4420,QUESNELL HEIGHTS,132,1090204.5454545456,898000,755040.5655007553,1970,0,1090204.5454545456,1206.2913257575758,FALSE,4.236596608356651
4430,RIO TERRACE,517,702054.1586073507,549000,548576.2385512347,1961,0,702054.1586073507,760.2064700193423,FALSE,4.747285039016477
4440,RIVER VALLEY LESSARD NORTH,1,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
4451,RIVER VALLEY OLESKIW,4,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
4461,THE HAMPTONS,3973,469319.78353888687,476500,163769.87434646743,2007,22.678077019884217,528140.13671875,434.0928232421875,FALSE,5.944483535200253
4462,EDGEMONT,3516,500859.4994311715,493500,354804.4830906974,2020,6.427758816837315,510169.1489361669,792.8212009118553,FALSE,7.2296103924389845
4463,RIVERVIEW AREA,149,1033241.6107382551,914000,533848.0829686287,1991,0,1033241.6107382551,30708.676342281873,FALSE,1.821745109171597
4464,THE UPLANDS,2044,472232.6320939312,464500,377280.06344342476,2022,3.522504892367906,475438.38742393715,684.4149944219056,FALSE,12.5163142954006
4466,CAMERON HEIGHTS,797,914631.7440401486,702000,549509.3925000953,2011,5.018820577164367,927114.9273447808,729.7229167767504,FALSE,8.236020581389896
4467,RIVER VALLEY CAMERON,1,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
4468,STILLWATER,1486,388147.3755047089,378750,439202.6941500497,2022,0,388147.3755047089,960.4780982503366,FALSE,17.657314388309057
4469,RIVER'S EDGE,971,398005.6642636444,232500,862123.4451989442,2024,0,398005.6642636444,2507.35084037075,FALSE,10.695668519064853
4471,TRUMPETER AREA,1278,522410.01564945176,508500,263579.0521272162,2017,8.763693270735525,535909.5197255568,1469.159587478559,FALSE,6.292591767454354
4473,HAWKS RIDGE,697,518805.595408896,547500,291328.13541265513,2018,17.216642754662843,561688.9081455807,1723.1377469670722,FALSE,8.292404773225774
4474,STARLING,948,534020.5696202536,555250,242273.0866614734,2017,8.438818565400844,551336.4055299542,909.539853686636,FALSE,5.796099249042596
4475,KINOKAMAU PLAINS AREA,59,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
4477,KINGLET GARDENS,1207,447961.0604805288,471500,425117.07164245815,2023,0,447961.0604805288,1365.0888135874065,FALSE,11.396129643042553
4478,PINTAIL LANDING,8,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
4486,STEWART GREENS,457,551582.0568927792,534000,184051.98167376698,2017,0,551582.0568927792,751.05320131291,FALSE,3.138631382067066
4487,SECORD,4059,483647.69647696347,503000,138319.22110127195,2019,19.561468341956147,530654.2113323116,360.1449203675344,FALSE,5.509655743938991
4500,SHERWOOD,461,379750.54229934944,367000,180892.3972274823,1966,20.17353579175705,441123.64130434796,612.1315951086957,FALSE,16.235866024508795
4520,SUMMERLEA,588,344827.3809523812,348750,269788.9348829792,1981,48.46938775510204,463927.392739274,554.230396039604,FALSE,7.902769131627867
4530,SUNWAPTA INDUSTRIAL,1,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
4540,TERRA LOSA,1189,229893.6080740117,205000,84270.56938714009,1995,100,NA,NA,FALSE,8.923113372794262
4551,GRANVILLE,998,572230.460921844,588750,192482.1827234562,2014,20.741482965931866,638654.2351453855,499.9815309734513,FALSE,6.490660019378182
4560,THORNCLIFF,736,321745.24456521723,367000,113842.44682210364,1973,40.89673913043478,397111.4942528736,635.534908045977,FALSE,7.9025586039824205
4570,WEDGEWOOD HEIGHTS,521,746602.6871401154,609000,440776.29127971927,1993,0,746602.6871401154,906.0277619961613,FALSE,3.254354773247142
4580,WEST JASPER PLACE,738,382173.4417344168,396250,211038.99881853862,1977,24.525745257452574,471991.921005386,632.4614003590664,FALSE,6.369924286757614
4590,WEST MEADOWLARK PARK,1065,290238.96713614877,322500,133961.81644024453,1965,47.136150234741784,409361.4564831261,534.2867744227353,FALSE,14.489135441446162
4610,WESTRIDGE,526,682909.6958174905,648000,321213.9961979102,1976,7.984790874524715,694103.3057851243,812.306152892562,FALSE,6.371581438610778
4620,WESTVIEW VILLAGE,3,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
4630,WHITE INDUSTRIAL,3,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
4650,WINTERBURN INDUSTRIAL AREA EAST,1,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
4670,WINTERBURN INDUSTRIAL AREA WEST,4,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
4700,BRECKENRIDGE GREENS,767,412215.1238591918,471500,146492.06888485837,2001,35.853976531942635,504446.13821138197,520.4646768292683,FALSE,8.172315736806542
4710,POTTER GREENS,572,600255.2447552447,596000,97058.15717584385,1997,17.132867132867133,604588.6075949366,797.7568776371309,FALSE,6.722669479937148
4720,GLASTONBURY,2509,419868.473495413,439500,161927.99903818173,2003,43.76245516141889,526947.200566974,466.7469355067328,FALSE,7.5596784444314284
4730,SUDER GREENS,1048,471042.4618320609,476500,130945.67273372241,2005,18.12977099236641,516434.73193473206,450.3661596736597,FALSE,5.444621344716612
4740,WEBBER GREENS,978,548730.5725971371,506750,143401.7170835735,2013,13.394683026584866,555406.1393152301,432.99021251475796,FALSE,6.575616728212681
4750,ROSENTHAL,2769,508847.23726977105,502000,352666.4320751722,2018,13.181654026724448,534622.9201331093,607.7805378535777,FALSE,8.119506601984074
5010,ALLENDALE,954,511102.7253668766,464000,177697.77841679542,1959,6.918238993710692,516068.1306306305,457.7130213963964,FALSE,4.40599897940305
5020,ASPEN GARDENS,684,628326.7543859661,621000,436766.32139254303,1966,20.321637426900587,748914.6788990826,652.6838532110091,FALSE,7.6896682788828485
5030,BEARSPAW,846,485061.4657210401,469000,144483.53565538966,1984,30.49645390070922,538187.9251700683,642.8386887755101,FALSE,6.838385806983316
5040,BELGRAVIA,1016,784281.0039370082,697750,435680.22125802824,1992,25.196850393700785,916070.3947368424,640.6303763157894,FALSE,1.5140880446592178
5050,BLACKMUD CREEK RAVINE,2,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
